"Section","QueryId","SchemaName","TableName","ColumnName","OrdinalPosition","DataType","MaxLength","NumericPrecision","NumericScale","DateTimePrecision","Nullable","ObjectType","ApproxRowCount","ConstraintName","ConstraintType","KeyOrdinal","ReferencedSchema","ReferencedTable","ReferencedColumn","IndexName","IsUnique","IsPrimaryKey","Finding","Error"
"ColumnInventory","Q03","dbo","MoveSchedule","FromOrg","5","nvarchar","100","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","MoveSchedule","LastSunday","6","date","","","","0","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","MoveSchedule","MosMax","7","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","MoveSchedule","ToOrgId","8","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","MoveSchedule","ToOrg","9","nvarchar","100","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","MoveSchedule","ToLocation","10","nvarchar","200","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","Nick","NickName","1","nvarchar","25","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","Nick","count","2","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationEvents","NotificationEventId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationEvents","NotificationEventNameKey","2","nvarchar","100","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationEvents","NotificationEventCode","3","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationEvents","DefaultMethod","4","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationEvents","EmailTemplateId","5","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationEvents","TextTemplateId","6","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","NotificationId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","NotificationListId","2","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","PeopleId","3","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","CreatedDate","4","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","IsRead","5","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","ReadDate","6","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","IsPushed","7","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","PushDate","8","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","NotificationHash","9","varchar","50","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","ResolvedTitle","10","nvarchar","250","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","ResolvedBody","11","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","PushAttempts","12","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","LastPushError","13","nvarchar","1000","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","IsAbandoned","14","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationItem","IsOptedOut","15","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","NotificationListId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","NotificationTypeId","2","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","Action","3","nvarchar","20","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","ObjectType","4","nvarchar","50","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","ObjectTypeId","5","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","ParentType","6","nvarchar","50","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","ParentId","7","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","Title","8","nvarchar","250","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","Content","9","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","ContentLink","10","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","IsSent","11","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","SendPush","12","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","ScheduledDate","13","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","ExpirationDate","14","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","SentDate","15","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","CreatedBy","16","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","CreatedDate","17","datetime","","","","3","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","NotificationHash","18","varchar","50","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","PushImageUrl","19","nvarchar","1000","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationList","PushClickAction","20","nvarchar","500","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationUserPreferences","NotificationPreferenceId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationUserPreferences","NotificationEventId","2","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationUserPreferences","PeopleId","3","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationUserPreferences","SelectedMethod","4","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","NotificationUserPreferences","LastModified","5","datetime","","","","3","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","Numbers","Number","1","bigint","","19","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OneTimeLinks","Id","1","uniqueidentifier","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OneTimeLinks","querystring","2","nvarchar","2000","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OneTimeLinks","used","3","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OneTimeLinks","expires","4","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OneTimeLinks","SingleUse","5","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OnlineOPRRegQA","Id","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OnlineOPRRegQA","OrgId","2","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OnlineOPRRegQA","PeopleId","3","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OnlineOPRRegQA","Type","4","nvarchar","100","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OnlineOPRRegQA","Question","5","nvarchar","2000","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OnlineOPRRegQA","Answer","6","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OnlineOPRRegQA","CreatedDate","7","datetime2","","","","7","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OnlineOPRRegQA","TranId","8","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OnlineRegQA","OrganizationId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OnlineRegQA","PeopleId","2","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OnlineRegQA","type","3","varchar","25","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OnlineRegQA","set","4","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OnlineRegQA","Question","5","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OnlineRegQA","Answer","6","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationExtra","OrganizationId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationExtra","Field","2","nvarchar","50","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationExtra","Data","3","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationExtra","DataType","4","nvarchar","5","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationExtra","StrValue","5","nvarchar","200","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationExtra","DateValue","6","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationExtra","IntValue","7","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationExtra","BitValue","8","bit","","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationExtra","TransactionTime","9","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationExtra","UseAllValues","10","bit","","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationExtra","Type","11","varchar","22","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationExtra","Metadata","12","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationLeaders","PeopleId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationLeaders","OrganizationId","2","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","OrganizationId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","PeopleId","2","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","CreatedBy","3","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","CreatedDate","4","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","MemberTypeId","5","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","EnrollmentDate","6","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","ModifiedBy","7","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","ModifiedDate","8","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","InactiveDate","9","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","AttendStr","10","nvarchar","300","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","AttendPct","11","real","","24","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","LastAttended","12","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","Pending","13","bit","","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","UserData","14","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","Amount","15","money","","19","4","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","Request","16","nvarchar","140","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","OrganizationMembers","ShirtSize","17","nvarchar","50","","","","YES","","","","","","","","","","","","",""
